DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Lithuania,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Luxembourg,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Latvia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Moldova,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Montenegro,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,North Macedonia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Malta,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Netherlands,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Norway,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Poland,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Portugal,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Romania,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Serbia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Sweden,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovenia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Slovakia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Exports,Oil shale and oil sands,Terajoule,Türkiye,2022,0.000,,
