freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2014,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2015,18.533,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2016,11.567,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2017,10.103,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2018,6.597,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2019,5.567,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2020,3.676,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2021,1.18,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2022,149.026,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,North Macedonia,2023,164.527,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2014,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2015,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2016,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2017,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2018,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2019,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2020,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2021,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2022,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Malta,2023,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2014,5085.056,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2015,984.777,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2016,618.899,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2017,1023.331,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2018,421.255,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2019,683.518,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2020,2189.064,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2021,410.328,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2022,1266.422,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Netherlands,2023,3835.572,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2014,12551.333,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2015,8773.444,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2016,7118.667,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2017,585.417,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2018,880.76,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2019,616.414,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2020,359.199,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2021,637.121,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2022,656.901,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Norway,2023,468.942,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2014,123775.05,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2015,123190.232,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2016,125892.603,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2017,108363.862,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2018,93821.22,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2019,86419.353,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2020,88403.738,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2021,106914.272,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2022,93413.911,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Poland,2023,93733.676,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2014,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2015,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2016,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2017,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2018,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2019,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2020,560.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2021,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2022,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Portugal,2023,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2014,111.364,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2015,770.595,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2016,6.159,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2017,5.305,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2018,13.243,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2019,1.066,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2020,6.934,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2021,253.356,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2022,412.316,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Romania,2023,449.991,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2014,202.044,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2015,92.145,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2016,165.677,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2017,193.785,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2018,190.806,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2019,210.682,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2020,163.843,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2021,90.953,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2022,61.367,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Serbia,2023,37.693,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2014,241.611,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2015,631.8,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2016,218.4,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2017,234.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2018,70.2,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2019,382.2,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2020,179.4,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2021,187.2,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2022,265.2,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Sweden,2023,232.678,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2014,7.002,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2015,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2016,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2017,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2018,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2019,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2020,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2021,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2022,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovenia,2023,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2014,773.51,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2015,584.043,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2016,650.697,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2017,618.178,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2018,537.072,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2019,993.178,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2020,372.111,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2021,518.597,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2022,662.203,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Slovakia,2023,609.153,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2014,1540.607,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2015,1976.028,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2016,1825.119,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2017,2013.777,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2018,1725.667,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2019,1865.302,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2020,2575.18,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2021,3594.505,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2022,6481.453,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Türkiye,2023,5747.676,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2014,56628.172,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2015,5599.838,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2016,5690.93,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2017,6519.412,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2018,650.734,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2019,542.681,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Ukraine,2020,421.302,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,United Kingdom,2014,4443.974,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,United Kingdom,2015,4114.598,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,United Kingdom,2016,3856.968,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,United Kingdom,2017,4239.825,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,United Kingdom,2018,4777.99,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,United Kingdom,2019,5552.613,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2014,58.27,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2015,97.525,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2016,39.01,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2017,30.905,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2018,19.934,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2019,59.013,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2020,18.955,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2021,582.054,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2022,275.361,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Gigawatt-hour,Kosovo*,2023,280.991,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2014,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2015,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2016,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2017,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2018,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2019,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2020,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2021,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2022,55.99,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Albania,2023,119.088,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2014,1.597,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2015,49.319,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2016,34.827,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2017,36.315,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2018,38.261,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2019,33.295,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2020,26.191,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2021,38.901,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2022,35.66,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Austria,2023,33.063,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,357.582,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,313.031,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,323.559,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,269.881,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,434.934,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,351.441,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,288.65,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,324.192,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,498.77,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2023,462.093,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2014,547.958,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2015,92.152,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2016,50.591,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2017,68.665,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2018,51.363,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2019,82.654,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2020,153.518,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2021,70.211,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2022,81.327,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Belgium,2023,120.847,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2014,21.52,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2015,14.737,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2016,4.395,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2017,9.306,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2018,17.449,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2019,21.676,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2020,11.679,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2021,3.607,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2022,78.356,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Bulgaria,2023,180.985,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2014,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2015,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2016,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2017,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2018,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2019,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2020,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2021,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2022,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Cyprus,2023,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2014,3668.142,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2015,3135.829,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2016,3193.777,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2017,2538.708,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2018,2133.26,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2019,1675.854,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2020,1207.449,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2021,1682.046,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2022,1535.516,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Czechia,2023,1234.509,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2014,1563.885,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2015,1403.979,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2016,1401.386,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2017,1501.115,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2018,1493.017,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2019,1500.825,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2020,1414.063,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2021,1683.622,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2022,1798.742,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Germany,2023,1422.938,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2014,30.677,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2015,53.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2016,12.084,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2017,0.01,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2018,10.043,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2019,27.418,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2020,114.99,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2021,346.994,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2022,0.0,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Denmark,2023,5.746,16/12/24 23:00:00
Annual,Exports,Solid fossil fuels,Thousand tonnes of oil equivalent,Estonia,2014,17.698,16/12/24 23:00:00
